opeid,name,address,city,state,zip,number_of_defaults,number_of_loans,default_rate
3216,PORTLAND STATE UNIVERSITY                                        ,1721 SOUTH WEST BROADWAY           CRAMER HALL  RO,PORTLAND            ,OR,97201,355,6924,5.1
3217,REED COLLEGE                                                     ,3203 SE WOODSTOCK BOULEVARD                       ,PORTLAND            ,OR,97202,5,202,2.4
3218,CHEMEKETA COMMUNITY COLLEGE                                      ,4000 LANCASTER DRIVE NORTHEAST                    ,SALEM               ,OR,97309,712,3046,23.3
3219,SOUTHERN OREGON UNIVERSITY                                       ,1250 SISKIYOU BOULEVARD                           ,ASHLAND             ,OR,97520,91,1412,6.4
3220,SOUTHWESTERN OREGON COMMUNITY COLLEGE                            ,1988 NEWMARK AVENUE                               ,COOS BAY            ,OR,97420,85,436,19.4
3221,TREASURE VALLEY COMMUNITY COLLEGE                                ,650 COLLEGE BOULEVARD                             ,ONTARIO             ,OR,97914,301,1192,25.2
3222,UMPQUA COMMUNITY COLLEGE                                         ,1140 UMPQUA COLLEGE ROAD                          ,ROSEBURG            ,OR,97470,342,1343,25.4
3223,UNIVERSITY OF OREGON                                             ,110 JOHNSON HALL                                  ,EUGENE              ,OR,97403,187,4039,4.6
3224,UNIVERSITY OF PORTLAND                                           ,5000 NORTH WILLAMETTE BOULEVARD                   ,PORTLAND            ,OR,97203,13,824,1.5
3225,WARNER PACIFIC COLLEGE                                           ,2219 S.E. 68TH AVENUE                             ,PORTLAND            ,OR,97215,45,733,6.1
3227,WILLAMETTE UNIVERSITY                                            ,900 STATE STREET                                  ,SALEM               ,OR,97301,22,704,3.1
3228,BRYN ATHYN COLLEGE OF THE NEW CHURCH                             ,2965 COLLEGE DRIVE                 PO BOX 717     ,BRYN ATHYN          ,PA,19009,5,32,15.6
3229,ALBRIGHT COLLEGE                                                 ,13TH & BERN STREET                                ,READING             ,PA,19612,48,750,6.4
3230,ALLEGHENY COLLEGE                                                ,520 NORTH MAIN STREET                             ,MEADVILLE           ,PA,16335,26,540,4.8
3231,COMMUNITY COLLEGE OF ALLEGHENY COUNTY                            ,800 ALLEGHENY AVENUE                              ,PITTSBURGH          ,PA,15233,505,3352,15
3233,ALVERNIA UNIVERSITY                                              ,400 ST. BERNARDINE STREET                         ,READING             ,PA,19607,62,829,7.4
3235,ARCADIA UNIVERSITY                                               ,450 SOUTH EASTON ROAD                             ,GLENSIDE            ,PA,19038,56,1190,4.7
3237,BRYN MAWR COLLEGE                                                ,101 NORTH MERION AVENUE                           ,BRYN MAWR           ,PA,19010,9,409,2.2
3238,BUCKNELL UNIVERSITY                                              ,MOORE AVENUE                                      ,LEWISBURG           ,PA,17837,6,537,1.1
3239,BUCKS COUNTY COMMUNITY COLLEGE                                   ,275 SWAMP ROAD                                    ,NEWTOWN             ,PA,18940,119,1227,9.6
3240,BUTLER COUNTY COMMUNITY COLLEGE                                  ,COLLEGE DRIVE OAK HILLS                           ,BUTLER              ,PA,16003,119,882,13.4
3241,CABRINI UNIVERSITY                                               ,610 KING OF PRUSSIA ROAD                          ,RADNOR              ,PA,19087,52,1115,4.6
3242,CARNEGIE MELLON UNIVERSITY                                       ,5000 FORBES AVENUE                                ,PITTSBURGH          ,PA,15213,11,1432,0.7
3243,CEDAR CREST COLLEGE                                              ,100 COLLEGE DRIVE                                 ,ALLENTOWN           ,PA,18104,27,613,4.4
3244,CHATHAM UNIVERSITY                                               ,WOODLAND ROAD                                     ,PITTSBURGH          ,PA,15232,19,741,2.5
3245,CHESTNUT HILL COLLEGE                                            ,9601 GERMANTOWN AVENUE                            ,PHILADELPHIA        ,PA,19118,47,744,6.3
3247,MISERICORDIA  UNIVERSITY                                         ,301 LAKE STREET                                   ,DALLAS              ,PA,18612,39,694,5.6
3249,COMMUNITY COLLEGE OF PHILADELPHIA                                ,1700 SPRING GARDEN STREET                         ,PHILADELPHIA        ,PA,19130,932,5318,17.5
3251,CURTIS INSTITUTE OF MUSIC                                        ,1726 LOCUST STREET                                ,PHILADELPHIA        ,PA,19103,1,41,2.4
3252,DELAWARE VALLEY UNIVERSITY                                       ,700 EAST BUTLER AVENUE                            ,DOYLESTOWN          ,PA,18901,40,649,6.1
3253,DICKINSON COLLEGE                                                ,COLLEGE AND LOUTHER STREETS                       ,CARLISLE            ,PA,17013,12,388,3
3256,DREXEL UNIVERSITY                                                ,3141 CHESTNUT STREET                              ,PHILADELPHIA        ,PA,19104,178,5700,3.1
3258,DUQUESNE UNIVERSITY OF THE HOLY SPIRIT                           ,600 FORBES AVENUE                                 ,PITTSBURGH          ,PA,15282,62,2435,2.5
3259,EASTERN UNIVERSITY                                               ,1300 EAGLE ROAD                                   ,ST DAVIDS           ,PA,19087,94,1312,7.1
3262,ELIZABETHTOWN COLLEGE                                            ,1 ALPHA DRIVE                                     ,ELIZABETHTOWN       ,PA,17022,23,616,3.7
3263,EVANGELICAL THEOLOGICAL SEMINARY                                 ,121 SOUTH COLLEGE STREET                          ,MYERSTOWN           ,PA,17067,2,72,2.7
3265,FRANKLIN & MARSHALL COLLEGE                                      ,617 COLLEGE AVENUE                                ,LANCASTER           ,PA,17603,6,328,1.8
3266,GANNON UNIVERSITY                                                ,109 UNIVERSITY SQUARE                             ,ERIE                ,PA,16541,54,1049,5.1
3267,GENEVA COLLEGE                                                   ,3200 COLLEGE AVENUE                               ,BEAVER FALLS        ,PA,15010,36,680,5.2
3268,GETTYSBURG COLLEGE                                               ,300 NORTH WASHINGTON STREET                       ,GETTYSBURG          ,PA,17325,9,438,2
3270,GWYNEDD MERCY UNIVERSITY                                         ,1325 SUMNEYTOWN PIKE                              ,GWYNEDD VALLEY      ,PA,19437,47,799,5.8
3272,HARCUM COLLEGE                                                   ,750 MONTGOMERY AVENUE                             ,BRYN MAWR           ,PA,19010,71,555,12.7
3273,HARRISBURG AREA COMMUNITY COLLEGE                                ,ONE HACC DRIVE                                    ,HARRISBURG          ,PA,17110,1148,7102,16.1
3274,HAVERFORD COLLEGE                                                ,370 LANCASTER AVENUE                              ,HAVERFORD           ,PA,19041,1,136,0.7
3275,HOLY FAMILY UNIVERSITY                                           ,9801 FRANKFORD AVENUE                             ,PHILADELPHIA        ,PA,19114,40,863,4.6
3276,IMMACULATA UNIVERSITY                                            ,1145 KING ROAD                                    ,IMMACULATA          ,PA,19345,57,859,6.6
3277,INDIANA UNIVERSITY OF PENNSYLVANIA                               ,201 SUTTON HALL                    1011 SOUTH DRIV,INDIANA             ,PA,15705,370,4159,8.8
3279,JUNIATA COLLEGE                                                  ,1700 MOORE STREET                                 ,HUNTINGDON          ,PA,16652,6,321,1.8
3280,KEYSTONE COLLEGE                                                 ,ONE COLLEGE GREEN                                 ,LA PLUME            ,PA,18440,68,613,11
3282,KINGS COLLEGE                                                    ,133 NORTH  RIVER STREET                           ,WILKES-BARRE        ,PA,18711,47,747,6.2
3283,LACKAWANNA COLLEGE                                               ,501 VINE STREET                                   ,SCRANTON            ,PA,18509,167,898,18.5
3284,LAFAYETTE COLLEGE                                                ,"MARKLE HALL, HIGH STREET                          ",EASTON              ,PA,18042,3,335,0.8
3285,LANCASTER BIBLE COLLEGE                                          ,901 EDEN ROAD                                     ,LANCASTER           ,PA,17601,17,297,5.7
3286,LANCASTER THEOLOGICAL SEMINARY OF THE UNITED CHURCH OF CHRIST    ,555 WEST JAMES STREET                             ,LANCASTER           ,PA,17603,2,32,6.2
3287,LA SALLE UNIVERSITY                                              ,1900 WEST OLNEY AVENUE                            ,PHILADELPHIA        ,PA,19141,68,1663,4
3288,LEBANON VALLEY COLLEGE                                           ,101 NORTH COLLEGE AVENUE                          ,ANNVILLE            ,PA,17003,12,530,2.2
3289,LEHIGH UNIVERSITY                                                ,27 MEMORIAL DRIVE WEST                            ,BETHLEHEM           ,PA,18015,10,907,1.1
3290,LINCOLN UNIVERSITY                                               ,1570 BALTIMORE PIKE                               ,LINCOLN UNIVERSITY  ,PA,19352,180,916,19.6
3291,LUTHERAN THEOLOGICAL SEMINARY - GETTYSBURG                       ,61 SEMINARY RIDGE                                 ,GETTYSBURG          ,PA,17325,2,45,4.4
3292,LUTHERAN THEOLOGICAL SEMINARY - PHILADELPHIA                     ,7301 GERMANTOWN AVENUE                            ,PHILADELPHIA        ,PA,19119,2,53,3.7
3293,LYCOMING COLLEGE                                                 ,700 COLLEGE PLACE                                 ,WILLIAMSPORT        ,PA,17701,26,406,6.4
3294,MANOR COLLEGE                                                    ,700 FOX CHASE ROAD                                ,JENKINTOWN          ,PA,19046,40,318,12.5
3296,MARYWOOD UNIVERSITY                                              ,2300 ADAMS AVENUE                                 ,SCRANTON            ,PA,18509,44,985,4.4
3297,MERCYHURST UNIVERSITY                                            ,501 EAST 38TH STREET                              ,ERIE                ,PA,16546,153,1548,9.8
3298,MESSIAH COLLEGE                                                  ,ONE COLLEGE AVENUE                                ,MECHANICSBURG       ,PA,17055,6,708,0.8
3300,MOORE COLLEGE OF ART AND DESIGN                                  ,20TH AND THE PARKWAY                              ,PHILADELPHIA        ,PA,19103,20,191,10.4
3301,MORAVIAN COLLEGE                                                 ,1200 MAIN STREET                                  ,BETHLEHEM           ,PA,18018,20,500,4
3302,MOUNT ALOYSIUS COLLEGE                                           ,7373 ADMIRAL PEARY HIGHWAY                        ,CRESSON             ,PA,16630,67,659,10.1
3303,CARLOW UNIVERSITY                                                ,3333 FIFTH AVENUE                                 ,PITTSBURGH          ,PA,15213,47,796,5.9
3304,MUHLENBERG COLLEGE                                               ,2400 CHEW STREET                                  ,ALLENTOWN           ,PA,18104,7,415,1.6
3306,UNIVERSITY OF VALLEY FORGE                                       ,1401 CHARLESTOWN ROAD                             ,PHOENIXVILLE        ,PA,19460,46,334,13.7
3309,PEIRCE COLLEGE                                                   ,1420 PINE STREET                                  ,PHILADELPHIA        ,PA,19102,115,978,11.7
3311,SALUS UNIVERSITY                                                 ,8360 OLD YORK ROAD                                ,ELKINS PARK         ,PA,19027,1,202,0.4
3313,WIDENER UNIVERSITY                                               ,ONE UNIVERSITY PLACE                              ,CHESTER             ,PA,19013,85,1824,4.6
